user_id,product_id,action,timestamp,session_id,duration_seconds,device,category
U087,P071,purchase,2024-05-25 08:45:10,SESS_LNZZR,257,desktop,beauty
U087,P074,view,2024-05-25 09:06:41,SESS_6QIHP,84,desktop,beauty
U087,P068,purchase,2024-05-25 08:59:24,SESS_1KSIB,382,desktop,beauty
U087,P082,purchase,2024-05-25 12:58:19,SESS_RJAPJ,158,desktop,home
U087,P072,purchase,2024-05-25 08:56:44,SESS_27DCB,222,desktop,beauty
U087,P080,review,2024-05-25 14:32:53,SESS_YJZ99,327,mobile,home
U088,P022,wishlist,2024-11-15 08:28:26,SESS_XQS1F,55,mobile,fashion
U088,P047,view,2024-11-15 09:09:30,SESS_210Q2,25,tablet,books
U088,P094,view,2024-11-15 09:31:52,SESS_4BF5L,52,mobile,toys
U088,P069,view,2024-11-15 09:58:35,SESS_YO2TL,6,mobile,beauty
U088,P003,compare,2024-11-15 10:02:34,SESS_U26UO,84,mobile,electronics
U088,P094,view,2024-11-15 09:10:26,SESS_L8XKG,48,mobile,toys
U088,P097,click,2024-11-15 09:50:50,SESS_H6NHK,72,mobile,toys
U088,P088,view,2024-11-15 15:26:13,SESS_6O9EP,52,mobile,toys
U089,P032,click,2024-12-02 04:54:14,SESS_XFULH,264,mobile,food
U089,P035,view,2024-12-02 05:22:29,SESS_VILUR,59,desktop,food
U089,P062,review,2024-12-02 05:58:32,SESS_M42O3,277,mobile,sports
U089,P099,add_to_cart,2024-12-02 06:15:59,SESS_6GUO8,152,tablet,toys
U089,P096,add_to_cart,2024-12-02 05:16:26,SESS_Z0HR9,92,tablet,toys
U089,P036,wishlist,2024-12-02 06:50:29,SESS_OFHBA,266,mobile,food
U089,P046,view,2024-12-02 06:42:50,SESS_E7L0R,34,mobile,books
U089,P095,add_to_cart,2024-12-02 11:33:14,SESS_KF4VG,93,desktop,toys
U090,P011,view,2024-01-31 03:08:50,SESS_MHBYH,104,mobile,electronics
U090,P074,click,2024-01-31 03:54:53,SESS_6OLBA,446,desktop,beauty
U090,P067,click,2024-01-31 03:13:00,SESS_P9MGY,285,tablet,beauty
U090,P066,purchase,2024-01-31 03:20:50,SESS_ODLUG,226,tablet,beauty
U090,P077,click,2024-01-31 03:41:42,SESS_MGOLO,529,mobile,home
U090,P086,purchase,2024-01-31 03:28:45,SESS_CHKV9,172,desktop,home
U090,P032,compare,2024-01-31 07:20:32,SESS_LWN71,196,desktop,food
U090,P069,compare,2024-01-31 08:34:13,SESS_RMVVN,298,desktop,beauty
U091,P053,view,2024-01-06 03:53:14,SESS_PICER,132,mobile,sports
U091,P043,share,2024-01-06 04:35:03,SESS_9P5EL,140,desktop,books
U091,P052,click,2024-01-06 05:35:16,SESS_LIT6X,247,tablet,sports
U091,P049,compare,2024-01-06 05:42:59,SESS_LPA5C,218,mobile,books
U091,P042,view,2024-01-06 06:39:02,SESS_T2HSP,149,desktop,books
U091,P046,click,2024-01-06 05:23:09,SESS_KU8H5,366,mobile,books
U091,P082,click,2024-01-06 06:59:56,SESS_PVPF8,366,mobile,home
U091,P044,share,2024-01-06 05:13:09,SESS_TGNLK,407,desktop,books
U092,P042,share,2024-02-23 01:43:46,SESS_AS0R7,55,tablet,books
U092,P020,click,2024-02-23 02:24:55,SESS_C59E7,25,mobile,fashion
U092,P027,view,2024-02-23 03:22:34,SESS_RYZX7,52,mobile,fashion
U092,P026,purchase,2024-02-23 01:52:31,SESS_ZXJQY,120,mobile,fashion
U092,P090,view,2024-02-23 05:18:14,SESS_DZNZ9,10,mobile,toys
U092,P018,wishlist,2024-02-23 03:15:01,SESS_YST5V,98,mobile,fashion
U092,P017,add_to_cart,2024-02-23 07:07:52,SESS_23JH0,94,mobile,fashion
U092,P088,view,2024-02-23 08:00:29,SESS_ZSX0G,28,mobile,toys
U093,P008,click,2024-07-07 22:14:26,SESS_GCG1J,120,tablet,electronics
U093,P089,wishlist,2024-07-07 22:26:46,SESS_CDECB,35,mobile,toys
U093,P001,view,2024-07-07 23:59:04,SESS_8X2BH,55,mobile,electronics
U093,P023,click,2024-07-07 23:26:26,SESS_VMYML,35,tablet,fashion
U093,P025,view,2024-07-07 23:55:38,SESS_53A5O,58,tablet,fashion
U093,P089,review,2024-07-07 23:54:46,SESS_81IQY,115,mobile,toys
U093,P001,compare,2024-07-08 03:53:14,SESS_LW580,103,mobile,electronics
U093,P027,add_to_cart,2024-07-07 23:00:17,SESS_M77RX,94,tablet,fashion
U094,P054,wishlist,2024-04-24 03:00:05,SESS_2ZBRD,464,tablet,sports
U094,P090,share,2024-04-24 03:08:58,SESS_RTIG7,478,mobile,toys
U094,P052,view,2024-04-24 03:46:39,SESS_61HJR,177,desktop,sports
U094,P062,compare,2024-04-24 03:21:35,SESS_2LIU7,153,desktop,sports
U094,P063,compare,2024-04-24 04:48:17,SESS_X28PI,252,mobile,sports
U094,P045,compare,2024-04-24 04:09:15,SESS_0EN48,415,desktop,books
U094,P060,click,2024-04-24 05:44:59,SESS_9LNY2,386,desktop,sports
U094,P046,view,2024-04-24 09:54:22,SESS_QF74R,149,mobile,books
U095,P088,click,2024-10-17 03:06:11,SESS_SYJ4U,85,tablet,toys
U095,P094,view,2024-10-17 04:02:29,SESS_L3H03,49,desktop,toys
U095,P035,wishlist,2024-10-17 03:49:01,SESS_9X49T,48,mobile,food
U095,P022,click,2024-10-17 04:57:17,SESS_0K7ZT,17,mobile,fashion
U095,P014,compare,2024-10-17 04:33:11,SESS_QFEZK,69,mobile,electronics
U095,P051,add_to_cart,2024-10-17 05:14:46,SESS_0UY9F,59,desktop,books
U095,P002,click,2024-10-17 06:26:11,SESS_GB9XV,24,desktop,electronics
U095,P002,view,2024-10-17 07:06:38,SESS_KVG01,55,desktop,electronics
U096,P080,click,2024-06-29 01:45:10,SESS_NECRY,70,mobile,home
U096,P095,view,2024-06-29 02:37:02,SESS_DVN9Z,24,mobile,toys
U096,P012,compare,2024-06-29 03:35:44,SESS_TOZO3,110,tablet,electronics
U096,P097,click,2024-06-29 04:35:49,SESS_2E186,28,tablet,toys
U096,P009,click,2024-06-29 03:14:58,SESS_EEHFU,113,desktop,electronics
U096,P009,view,2024-06-29 04:55:55,SESS_G9XIB,65,mobile,electronics
U096,P090,click,2024-06-29 06:35:52,SESS_L69VS,93,mobile,toys
U096,P040,view,2024-06-29 04:15:19,SESS_4HETV,22,mobile,books
U097,P007,click,2024-01-29 21:04:56,SESS_OCJPZ,394,desktop,electronics
U097,P011,click,2024-01-29 21:19:05,SESS_ZUXSF,198,desktop,electronics
U097,P076,compare,2024-01-29 21:40:42,SESS_CEDTC,447,mobile,home
U097,P054,compare,2024-01-29 21:54:08,SESS_JD9I8,183,mobile,sports
U097,P061,compare,2024-01-29 23:22:36,SESS_DMUKJ,170,tablet,sports
U097,P003,wishlist,2024-01-30 01:22:56,SESS_Y2T5O,423,mobile,electronics
U097,P063,click,2024-01-29 22:02:38,SESS_FUJ7X,309,desktop,sports
U097,P058,compare,2024-01-29 22:39:19,SESS_PMQK8,386,tablet,sports
U098,P029,share,2024-11-12 03:14:47,SESS_14WCI,33,mobile,food
U098,P032,click,2024-11-12 03:49:25,SESS_3A8Y7,44,mobile,food
U098,P036,review,2024-11-12 04:12:07,SESS_AG3AP,196,desktop,food
U098,P038,compare,2024-11-12 06:06:23,SESS_98YBQ,103,mobile,food
U098,P042,view,2024-11-12 07:07:59,SESS_EMBRG,17,mobile,books
U098,P029,wishlist,2024-11-12 06:04:37,SESS_KH0UH,88,tablet,food
U098,P015,review,2024-11-12 07:33:47,SESS_4CAQK,87,mobile,electronics
U098,P034,wishlist,2024-11-12 04:10:12,SESS_PHT6O,134,mobile,food
U099,P069,view,2024-04-07 03:25:29,SESS_6TJ9X,38,mobile,beauty
U099,P064,view,2024-04-07 04:14:53,SESS_HGBO0,67,mobile,beauty
U099,P074,compare,2024-04-07 03:43:41,SESS_PT2ZL,162,mobile,beauty
U099,P078,view,2024-04-07 03:50:32,SESS_2EMAY,13,mobile,home
U099,P039,view,2024-04-07 05:40:33,SESS_KR1IF,42,mobile,food
U099,P020,compare,2024-04-07 04:54:54,SESS_XPR2D,188,mobile,fashion
U099,P038,review,2024-04-07 05:05:23,SESS_EOJGF,64,mobile,food
U099,P022,wishlist,2024-04-07 05:58:54,SESS_Z9HPC,119,mobile,fashion
U100,P087,click,2024-04-14 13:33:19,SESS_6GAXL,352,desktop,home
U100,P022,view,2024-04-14 14:07:51,SESS_NKDAT,115,mobile,fashion
U100,P087,wishlist,2024-04-14 14:47:31,SESS_VIJVD,168,mobile,home
U100,P016,purchase,2024-04-14 15:50:19,SESS_3GQD7,436,desktop,fashion
U100,P048,purchase,2024-04-14 13:49:15,SESS_EPZ61,553,tablet,books
U100,P071,purchase,2024-04-14 14:18:19,SESS_6CP7S,131,mobile,beauty
U100,P005,view,2024-04-14 17:31:13,SESS_C9G3R,94,tablet,electronics
U100,P035,review,2024-04-14 16:43:50,SESS_UOVHA,283,desktop,food
U101,P099,click,2024-11-03 01:21:46,SESS_KHZTG,10,mobile,toys
U101,P090,share,2024-11-03 01:41:43,SESS_7J2XI,110,mobile,toys
U101,P093,click,2024-11-03 02:14:08,SESS_L85JE,119,desktop,toys
U101,P011,review,2024-11-03 04:13:28,SESS_M0KJA,102,tablet,electronics
U101,P027,wishlist,2024-11-03 03:10:02,SESS_8JWVH,61,mobile,fashion
U101,P098,wishlist,2024-11-03 05:43:41,SESS_OQ0PF,66,mobile,toys
U101,P014,review,2024-11-03 02:45:04,SESS_U7GKL,116,mobile,electronics
U101,P091,view,2024-11-03 02:03:11,SESS_PQXO0,13,desktop,toys
U102,P064,view,2024-08-22 07:06:11,SESS_1XBID,19,tablet,beauty
U102,P017,click,2024-08-22 08:03:02,SESS_MZHRU,123,tablet,fashion
U102,P066,click,2024-08-22 08:22:23,SESS_YWE3D,85,mobile,beauty
U102,P078,view,2024-08-22 07:55:05,SESS_APFXI,66,mobile,home
U102,P029,wishlist,2024-08-22 07:40:15,SESS_I8KCM,102,tablet,food
U102,P010,purchase,2024-08-22 09:37:26,SESS_TVYFY,158,mobile,electronics
U102,P020,share,2024-08-22 11:43:11,SESS_NJ622,48,desktop,fashion
U102,P022,wishlist,2024-08-22 13:33:52,SESS_2RCU8,81,mobile,fashion
U103,P081,view,2024-02-19 12:43:09,SESS_R9VWE,120,desktop,home
U103,P084,click,2024-02-19 13:20:35,SESS_RTIDZ,599,desktop,home
U103,P067,purchase,2024-02-19 13:17:15,SESS_NH4NR,188,tablet,beauty
U103,P081,review,2024-02-19 15:25:36,SESS_3KF48,491,mobile,home
U103,P012,view,2024-02-19 15:57:05,SESS_ZNA8N,104,mobile,electronics
U103,P085,review,2024-02-19 12:58:24,SESS_FFIA3,486,mobile,home
U103,P066,review,2024-02-19 17:35:15,SESS_8Q0PX,73,mobile,beauty
U103,P064,purchase,2024-02-19 14:12:59,SESS_SA3Y5,403,desktop,beauty
U104,P091,click,2024-08-10 04:02:00,SESS_JDN80,56,desktop,toys
U104,P014,click,2024-08-10 04:41:10,SESS_VCYRX,56,tablet,electronics
U104,P026,click,2024-08-10 04:40:50,SESS_DCV4B,41,mobile,fashion
U104,P010,view,2024-08-10 05:08:18,SESS_GH7ID,41,mobile,electronics
U104,P016,view,2024-08-10 04:31:24,SESS_7AMKO,17,mobile,fashion
U104,P018,purchase,2024-08-10 04:40:10,SESS_L6SS1,120,mobile,fashion
U104,P088,view,2024-08-10 05:10:00,SESS_YCW8I,18,tablet,toys
U104,P090,compare,2024-08-10 08:08:38,SESS_S0X7M,110,mobile,toys
U105,P076,share,2024-08-30 03:10:07,SESS_YI9V8,77,desktop,home
U105,P003,add_to_cart,2024-08-30 03:32:14,SESS_T82DD,45,mobile,electronics
U105,P005,click,2024-08-30 04:00:21,SESS_DG1JR,37,desktop,electronics
U105,P002,compare,2024-08-30 04:53:04,SESS_B4O47,68,mobile,electronics
U105,P093,click,2024-08-30 06:20:23,SESS_OQ59B,87,mobile,toys
U105,P003,review,2024-08-30 04:54:17,SESS_NU4I5,102,mobile,electronics
U105,P096,share,2024-08-30 06:26:31,SESS_DGD8O,60,mobile,toys
U105,P021,compare,2024-08-30 07:09:24,SESS_H0EQT,120,mobile,fashion
U106,P058,view,2024-05-04 08:21:20,SESS_NPRB5,180,desktop,sports
U106,P011,view,2024-05-04 08:32:00,SESS_COKZ5,153,desktop,electronics
U106,P028,view,2024-05-04 09:21:50,SESS_M1FMP,150,desktop,food
U106,P081,compare,2024-05-04 10:21:08,SESS_OA2VC,461,desktop,home
U106,P063,compare,2024-05-04 11:46:28,SESS_0A67R,282,mobile,sports
U106,P080,share,2024-05-04 08:27:35,SESS_974WX,416,mobile,home
U106,P046,compare,2024-05-04 13:44:26,SESS_FNM88,415,tablet,books
U106,P001,wishlist,2024-05-04 10:54:59,SESS_S5ZXQ,330,desktop,electronics
U107,P065,share,2024-06-14 09:12:07,SESS_PGVTN,178,mobile,beauty
U107,P075,click,2024-06-14 10:11:37,SESS_DD4DA,115,mobile,beauty
U107,P026,wishlist,2024-06-14 10:33:27,SESS_3Y4H1,151,mobile,fashion
U107,P065,purchase,2024-06-14 11:57:40,SESS_6O3Z0,120,tablet,beauty
U107,P056,share,2024-06-14 10:28:19,SESS_L66YA,116,mobile,sports
U107,P072,share,2024-06-14 12:41:52,SESS_LGUPU,110,mobile,beauty
U107,P025,wishlist,2024-06-14 13:38:43,SESS_O0OLF,69,mobile,fashion
U107,P026,review,2024-06-14 12:26:22,SESS_4WJT8,112,mobile,fashion
U108,P090,view,2024-01-05 11:32:35,SESS_T9UA0,34,desktop,toys
U108,P031,click,2024-01-05 11:48:43,SESS_KTI22,103,mobile,food
U108,P015,view,2024-01-05 11:37:43,SESS_WUDQV,11,mobile,electronics
U108,P002,view,2024-01-05 14:28:32,SESS_N4ORA,9,mobile,electronics
U108,P011,click,2024-01-05 13:02:11,SESS_WQFK6,89,mobile,electronics
U108,P002,compare,2024-01-05 13:35:55,SESS_RWTF0,119,mobile,electronics
U108,P088,click,2024-01-05 16:50:11,SESS_F5EHL,33,mobile,toys
U108,P005,view,2024-01-05 13:14:47,SESS_8MTK0,36,mobile,electronics
U109,P031,click,2024-12-24 04:54:26,SESS_KOV1L,135,tablet,food
U109,P082,click,2024-12-24 05:13:58,SESS_3WVPU,221,tablet,home
U109,P090,review,2024-12-24 06:06:14,SESS_JOV58,195,mobile,toys
U109,P033,add_to_cart,2024-12-24 05:35:29,SESS_MCXN2,92,mobile,food
U109,P093,add_to_cart,2024-12-24 07:33:22,SESS_26UNV,299,mobile,toys
U109,P097,share,2024-12-24 09:35:01,SESS_4C6P1,192,tablet,toys
U109,P035,purchase,2024-12-24 06:52:50,SESS_PEGLN,267,mobile,food
U109,P088,share,2024-12-24 07:17:14,SESS_E8BTS,202,desktop,toys
U110,P087,view,2024-02-06 22:34:51,SESS_1OULW,30,mobile,home
U110,P098,compare,2024-02-06 22:44:08,SESS_47DI3,68,mobile,toys
U110,P099,click,2024-02-06 23:00:05,SESS_D033T,5,tablet,toys
U110,P052,view,2024-02-06 23:40:09,SESS_CLW3J,15,tablet,sports
U110,P003,view,2024-02-06 23:19:15,SESS_158OQ,12,mobile,electronics
U110,P026,click,2024-02-07 00:15:36,SESS_L0IJK,15,mobile,fashion
U110,P050,add_to_cart,2024-02-07 04:31:21,SESS_HC8CA,32,mobile,books
U110,P017,click,2024-02-07 05:10:49,SESS_VS41L,63,desktop,fashion
U111,P045,view,2024-02-11 00:49:37,SESS_5S2GK,20,mobile,books
U111,P018,click,2024-02-11 00:57:55,SESS_0I6GB,179,mobile,fashion
U111,P024,view,2024-02-11 01:50:31,SESS_HOPMP,33,mobile,fashion
U111,P034,click,2024-02-11 01:31:22,SESS_OVTRP,184,mobile,food
U111,P019,view,2024-02-11 01:03:21,SESS_UITJ5,54,desktop,fashion
U111,P019,share,2024-02-11 04:50:42,SESS_JH2MK,162,mobile,fashion
U111,P024,share,2024-02-11 05:10:25,SESS_RK6IL,27,mobile,fashion
U111,P066,compare,2024-02-11 06:14:53,SESS_RMGJC,62,mobile,beauty
U112,P035,view,2024-08-14 11:26:04,SESS_AYKIS,78,mobile,food
U112,P087,view,2024-08-14 12:00:33,SESS_09JRN,30,tablet,home
U112,P084,wishlist,2024-08-14 13:25:04,SESS_54RJS,40,mobile,home
U112,P038,compare,2024-08-14 12:42:13,SESS_RI09M,250,mobile,food
U112,P086,click,2024-08-14 12:44:48,SESS_5Y6Q8,299,mobile,home
U112,P069,purchase,2024-08-14 13:53:29,SESS_8JGUZ,276,mobile,beauty
U112,P068,add_to_cart,2024-08-14 11:35:28,SESS_RYQF8,113,mobile,beauty
U112,P076,purchase,2024-08-14 13:16:54,SESS_KVBLP,289,tablet,home
U113,P024,click,2024-02-23 11:37:55,SESS_U8ZF0,60,mobile,fashion
U113,P001,click,2024-02-23 12:03:07,SESS_IYNO6,119,mobile,electronics
U113,P018,click,2024-02-23 13:12:35,SESS_52F1J,58,mobile,fashion
U113,P005,click,2024-02-23 13:49:34,SESS_QG24D,72,mobile,electronics
U113,P099,click,2024-02-23 13:18:35,SESS_PPOAU,103,mobile,toys
U113,P055,click,2024-02-23 13:50:15,SESS_ETUK1,55,mobile,sports
U113,P024,click,2024-02-23 12:06:07,SESS_DJ9DV,110,mobile,fashion
U113,P016,view,2024-02-23 16:24:13,SESS_Y0BHF,52,tablet,fashion
U114,P005,click,2024-12-13 14:29:32,SESS_9ARYE,5,mobile,electronics
U114,P019,view,2024-12-13 15:02:52,SESS_ASO7K,35,tablet,fashion
U114,P061,add_to_cart,2024-12-13 16:28:50,SESS_XEFAF,100,desktop,sports
U114,P099,click,2024-12-13 16:10:02,SESS_RKDVN,40,mobile,toys
U114,P008,click,2024-12-13 16:29:32,SESS_FKEOU,9,desktop,electronics
U114,P088,share,2024-12-13 16:35:32,SESS_8Q0J9,50,mobile,toys
U114,P045,share,2024-12-13 18:10:32,SESS_OCXMZ,48,mobile,books
U114,P032,wishlist,2024-12-13 19:51:04,SESS_KO6XN,65,desktop,food
U115,P054,click,2024-10-02 03:42:01,SESS_8MWOB,114,desktop,sports
U115,P089,click,2024-10-02 04:29:23,SESS_R1930,35,mobile,toys
U115,P082,compare,2024-10-02 03:52:27,SESS_WE4C1,98,desktop,home
U115,P006,view,2024-10-02 05:17:04,SESS_N9UHJ,33,desktop,electronics
U115,P090,click,2024-10-02 06:10:17,SESS_3GUWY,31,mobile,toys
U115,P006,wishlist,2024-10-02 07:00:56,SESS_TCG06,87,mobile,electronics
U115,P010,wishlist,2024-10-02 07:13:07,SESS_MWUEC,59,desktop,electronics
U115,P018,wishlist,2024-10-02 06:11:28,SESS_DRBTA,110,tablet,fashion
U116,P077,review,2024-04-07 15:02:55,SESS_8CU47,188,mobile,home
U116,P099,share,2024-04-07 15:43:42,SESS_Q7JBM,163,mobile,toys
U116,P003,add_to_cart,2024-04-07 16:56:25,SESS_07X5I,67,tablet,electronics
U116,P099,wishlist,2024-04-07 17:51:16,SESS_B98VW,71,tablet,toys
U116,P032,wishlist,2024-04-07 15:35:19,SESS_BSXPK,146,mobile,food
U116,P036,purchase,2024-04-07 17:17:20,SESS_Y0TB1,298,mobile,food
U116,P029,purchase,2024-04-07 19:21:01,SESS_9NGPC,179,mobile,food
U116,P087,wishlist,2024-04-07 21:35:51,SESS_2U9AZ,59,mobile,home
U117,P021,click,2024-03-11 03:15:11,SESS_9EOXX,14,mobile,fashion
U117,P027,click,2024-03-11 03:40:33,SESS_64PKN,75,mobile,fashion
U117,P092,view,2024-03-11 04:31:05,SESS_SB6ZW,22,mobile,toys
U117,P044,wishlist,2024-03-11 04:01:20,SESS_E02BI,61,desktop,books
U117,P001,click,2024-03-11 03:28:23,SESS_JVK8C,114,desktop,electronics
U117,P022,click,2024-03-11 04:36:46,SESS_HGPBK,74,desktop,fashion
U117,P068,wishlist,2024-03-11 07:23:11,SESS_HA0W5,105,desktop,beauty
U117,P013,view,2024-03-11 06:27:34,SESS_87K9T,32,mobile,electronics
U118,P008,click,2024-07-20 12:37:06,SESS_EA28D,247,desktop,electronics
U118,P058,view,2024-07-20 12:56:49,SESS_NX23V,127,desktop,sports
U118,P014,view,2024-07-20 13:42:16,SESS_AABMW,155,desktop,electronics
U118,P044,compare,2024-07-20 14:33:00,SESS_LCG1J,373,mobile,books
U118,P049,share,2024-07-20 13:44:38,SESS_EBY4U,141,desktop,books
U118,P056,compare,2024-07-20 12:47:36,SESS_Y4MZV,299,mobile,sports
U118,P048,view,2024-07-20 14:06:36,SESS_LN3OX,176,desktop,books
U118,P057,wishlist,2024-07-20 15:59:03,SESS_6N7KB,308,mobile,sports
U119,P037,view,2024-12-20 03:16:09,SESS_S2SUM,43,mobile,food
U119,P099,view,2024-12-20 04:09:12,SESS_9CC7I,62,tablet,toys
U119,P094,purchase,2024-12-20 03:34:41,SESS_4SBRS,232,mobile,toys
U119,P092,share,2024-12-20 04:26:27,SESS_I1NQ0,89,desktop,toys
U119,P081,view,2024-12-20 05:53:09,SESS_S6XVQ,56,mobile,home
U119,P036,add_to_cart,2024-12-20 05:40:14,SESS_YXV2M,90,mobile,food
U119,P037,purchase,2024-12-20 08:38:33,SESS_HGQGP,261,desktop,food
U119,P030,review,2024-12-20 10:01:34,SESS_PY9E5,295,mobile,food
U120,P067,click,2024-02-19 11:56:52,SESS_M3MVD,106,mobile,beauty
U120,P094,click,2024-02-19 12:48:25,SESS_4KREG,581,mobile,toys
U120,P074,purchase,2024-02-19 12:50:38,SESS_LG0K1,238,mobile,beauty
U120,P072,review,2024-02-19 13:58:34,SESS_S7KN1,206,mobile,beauty
U120,P046,purchase,2024-02-19 14:37:52,SESS_5LMFK,369,desktop,books
U120,P056,compare,2024-02-19 16:19:02,SESS_DIKDT,580,desktop,sports
U120,P015,purchase,2024-02-19 17:30:04,SESS_HR3NK,412,desktop,electronics
U120,P014,purchase,2024-02-19 12:56:08,SESS_Z7E5R,164,tablet,electronics
U121,P077,click,2024-10-11 03:19:14,SESS_0LSJW,292,desktop,home
U121,P093,share,2024-10-11 03:22:51,SESS_P72L4,48,tablet,toys
U121,P030,purchase,2024-10-11 03:51:16,SESS_YJF30,192,mobile,food
U121,P036,review,2024-10-11 05:55:41,SESS_HPRWZ,69,mobile,food
U121,P086,purchase,2024-10-11 06:17:22,SESS_MT854,194,desktop,home
U121,P094,purchase,2024-10-11 06:29:39,SESS_RDE51,193,mobile,toys
U121,P038,purchase,2024-10-11 04:37:20,SESS_QLEZZ,243,tablet,food
U121,P086,add_to_cart,2024-10-11 05:45:11,SESS_JH4OU,195,mobile,home
U122,P082,view,2024-05-31 23:54:39,SESS_J0M3L,86,mobile,home
U122,P050,view,2024-06-01 00:37:31,SESS_VET8A,84,mobile,books
U122,P072,view,2024-06-01 00:03:21,SESS_SNHFT,115,desktop,beauty
U122,P015,add_to_cart,2024-06-01 01:22:18,SESS_H07BA,599,mobile,electronics
U122,P076,click,2024-06-01 01:20:55,SESS_AWYB0,446,desktop,home
U122,P068,review,2024-06-01 00:25:44,SESS_CZ1OA,215,mobile,beauty
U122,P079,review,2024-06-01 05:52:33,SESS_LLSAJ,267,mobile,home
U122,P094,purchase,2024-06-01 00:46:06,SESS_IOKKZ,379,mobile,toys
U123,P072,click,2024-07-12 00:42:03,SESS_I9OIN,77,mobile,beauty
U123,P013,click,2024-07-12 00:48:45,SESS_DG5RI,23,mobile,electronics
U123,P040,wishlist,2024-07-12 01:18:27,SESS_O04BY,81,mobile,books
U123,P091,wishlist,2024-07-12 03:27:48,SESS_RR8IQ,66,mobile,toys
U123,P017,click,2024-07-12 01:07:11,SESS_N1F0F,61,tablet,fashion
U123,P023,view,2024-07-12 05:21:08,SESS_SF5PA,12,mobile,fashion
U123,P092,click,2024-07-12 04:59:57,SESS_6UFKY,107,desktop,toys
U123,P059,click,2024-07-12 03:26:47,SESS_7Z4ES,111,mobile,sports
U124,P001,view,2024-03-10 14:30:19,SESS_HDQDW,98,mobile,electronics
U124,P067,view,2024-03-10 14:32:16,SESS_7J35V,79,desktop,beauty
U124,P060,purchase,2024-03-10 16:02:19,SESS_HVDHG,408,mobile,sports
U124,P081,purchase,2024-03-10 17:28:04,SESS_VJ35Y,362,mobile,home
U124,P004,view,2024-03-10 18:13:39,SESS_WFRAC,63,mobile,electronics
U124,P086,purchase,2024-03-10 16:18:34,SESS_SEUNN,362,desktop,home
U124,P072,click,2024-03-10 18:44:13,SESS_4884Z,507,desktop,beauty
U124,P086,add_to_cart,2024-03-10 18:05:20,SESS_XG541,414,desktop,home
U125,P046,view,2024-08-05 09:39:30,SESS_9HMHV,26,mobile,books
U125,P024,share,2024-08-05 10:21:55,SESS_JXXO9,95,mobile,fashion
U125,P088,share,2024-08-05 10:45:46,SESS_9WRR5,101,mobile,toys
U125,P016,click,2024-08-05 12:08:33,SESS_F05EP,113,mobile,fashion
U125,P088,view,2024-08-05 13:37:42,SESS_T9GWA,58,desktop,toys
U125,P037,purchase,2024-08-05 11:49:30,SESS_S7O4Y,120,mobile,food
U125,P039,view,2024-08-05 10:56:06,SESS_PJHSG,52,tablet,food
U125,P056,click,2024-08-05 10:42:44,SESS_MUZUQ,19,tablet,sports
U126,P098,compare,2024-02-03 13:28:15,SESS_GAWQ5,120,mobile,toys
U126,P051,add_to_cart,2024-02-03 13:38:18,SESS_LNKKU,57,mobile,books
U126,P003,compare,2024-02-03 14:05:39,SESS_ZJRUM,101,mobile,electronics
U126,P028,compare,2024-02-03 15:31:06,SESS_NTHZM,111,desktop,food
U126,P027,compare,2024-02-03 16:02:51,SESS_32D1J,89,mobile,fashion
U126,P035,view,2024-02-03 16:53:30,SESS_LUX6L,11,desktop,food
U126,P003,click,2024-02-03 15:51:15,SESS_M6GMF,74,mobile,electronics
U126,P095,click,2024-02-03 19:07:03,SESS_PO4JN,48,mobile,toys
U127,P048,view,2024-01-16 14:01:44,SESS_18OBS,119,desktop,books
U127,P072,view,2024-01-16 14:41:30,SESS_1EL88,79,desktop,beauty
U127,P083,add_to_cart,2024-01-16 15:06:36,SESS_AF5KC,301,tablet,home
U127,P067,click,2024-01-16 15:58:26,SESS_4NRMQ,463,desktop,beauty
U127,P083,purchase,2024-01-16 17:34:04,SESS_7NL7O,287,tablet,home
U127,P085,purchase,2024-01-16 14:31:09,SESS_MY8A5,211,desktop,home
U127,P084,review,2024-01-16 18:17:44,SESS_VOCIR,105,mobile,home
U127,P082,wishlist,2024-01-16 17:32:05,SESS_FLYRJ,491,mobile,home
U128,P100,view,2024-07-19 22:02:17,SESS_0XO3F,68,desktop,toys
U128,P076,click,2024-07-19 22:49:02,SESS_O1KJW,521,desktop,home
U128,P072,compare,2024-07-19 22:19:31,SESS_29TNY,213,mobile,beauty
U128,P055,purchase,2024-07-20 00:11:08,SESS_0QBKE,370,desktop,sports
U128,P074,add_to_cart,2024-07-20 00:02:29,SESS_MK3TG,425,desktop,beauty
U128,P086,view,2024-07-19 22:45:22,SESS_MB0ID,66,mobile,home
U128,P082,review,2024-07-20 00:29:41,SESS_8YI34,596,desktop,home
U128,P081,view,2024-07-20 03:00:22,SESS_9W5N9,65,desktop,home
U129,P042,compare,2024-04-27 06:42:47,SESS_Z0C68,218,desktop,books
U129,P051,add_to_cart,2024-04-27 07:09:19,SESS_UH7JY,215,desktop,books
U129,P058,compare,2024-04-27 08:17:21,SESS_KAH2X,260,desktop,sports
U129,P057,view,2024-04-27 07:31:47,SESS_ALCKZ,172,desktop,sports
U129,P057,review,2024-04-27 08:56:39,SESS_7AMMP,356,tablet,sports
U129,P063,click,2024-04-27 09:00:52,SESS_JB48W,407,tablet,sports
U129,P060,review,2024-04-27 08:48:17,SESS_1QQFV,439,desktop,sports
